sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
57,2026-07-02T10:26:27.862432,23.0,24.04,-175.2022927926737,-124.61935819228529,1663.1937069207197,-1114.8872305201076,0.9670867323875427,0.9647172093391418,22.0,7.39604391542244e-06
58,2026-07-02T10:26:28.261546,22.0,23.03,-188.13496758113615,-122.25906926061725,1660.2887662107241,-1117.2994847822702,0.9703788757324219,0.9678405523300171,22.0,7.359830769477366e-06
59,2026-07-02T10:26:28.654832,21.0,22.04,-198.33513207442593,-114.21310392237501,1665.6230861213407,-1119.885153651121,0.9689803719520569,0.9662214517593384,21.0,7.3169405903524354e-06
60,2026-07-02T10:26:29.065918,20.0,21.03,-193.49841957096942,-114.71425442025065,1668.27882945101,-1121.126022755052,0.9681655168533325,0.9662207365036011,20.0,7.3191967995310855e-06
61,2026-07-02T10:26:29.573311,19.0,20.04,-195.09832186740823,-111.24734015509603,1671.0121270996751,-1124.4518039067043,0.9694286584854126,0.9672594666481018,20.0,7.308737969321896e-06
62,2026-07-02T10:26:29.977973,18.0,19.03,-198.2217531715287,-111.17785620939685,1669.3641962402035,-1130.1975160170696,0.9729642271995544,0.9684662818908691,21.0,7.30641438902555e-06
63,2026-07-02T10:26:30.361304,17.0,18.03,-190.27302598959068,-116.04901542814332,1671.6538201959338,-1132.4910767402616,0.969291627407074,0.9697967767715454,21.0,7.337883819437488e-06
64,2026-07-02T10:26:30.764908,16.0,17.03,-187.07479610369774,-117.12552449054783,1674.4780571729643,-1133.5941589830327,0.9686002731323242,0.9694663882255554,21.0,7.336768858365825e-06
65,2026-07-02T10:26:31.163329,15.0,16.03,-189.14081166760297,-119.70272930935607,1674.380425339914,-1136.2743102709646,0.9734961986541748,0.9683294296264648,22.0,7.340230302431497e-06
66,2026-07-02T10:26:31.562459,14.0,15.03,-190.89031112758676,-119.49880475483951,1677.5392875511898,-1140.129586646217,0.9686580896377563,0.9698166251182556,21.0,7.333321929296245e-06
67,2026-07-02T10:26:31.955671,13.0,14.03,-191.2434391689021,-120.04759013900184,1679.4253928420949,-1144.4153485434072,0.9685654640197754,0.9709085822105408,22.0,7.336768858365825e-06
68,2026-07-02T10:26:32.366112,12.0,13.03,-193.06104470597347,-121.89078466457431,1675.511064954917,-1147.7068798181426,0.9729174971580505,0.9700465202331543,22.0,7.334172236044839e-06
69,2026-07-02T10:26:32.764098,11.0,12.03,-171.4800791576272,-128.54589005859452,1677.392446124868,-1150.6332759108045,0.9703664779663086,0.9702833294868469,23.0,7.40893757632532e-06
70,2026-07-02T10:26:33.159627,10.0,11.03,-173.41145727434196,-130.25090404626098,1677.5262962185661,-1155.103869040322,0.9716290235519409,0.9711032509803772,23.0,7.403375528113054e-06
71,2026-07-02T10:26:33.656411,9.0,10.03,-191.29028670169646,-120.62393289539614,1673.6812554387143,-1159.725437201996,0.9694176912307739,0.971696674823761,21.0,7.340946000101839e-06
72,2026-07-02T10:26:34.057676,8.0,9.03,-192.50163004966453,-122.17383824507124,1676.054732541379,-1163.9056937312125,0.9705758094787598,0.9714140892028809,21.0,7.337187754505597e-06
73,2026-07-02T10:26:34.456669,7.0,8.03,-200.3043031587731,-117.0365535459132,1675.7571129212738,-1167.3090292018605,0.9687591791152954,0.967671275138855,20.0,7.303257558035883e-06
74,2026-07-02T10:26:34.856513,6.0,7.03,-197.86705042322865,-118.43922379252035,1678.9175498395343,-1169.3620534331421,0.9744266867637634,0.9703578352928162,20.0,7.306209025202061e-06
75,2026-07-02T10:26:35.267082,5.0,6.03,-200.73380448884564,-120.54618173802737,1678.725435587403,-1176.3258013961604,0.9666250944137573,0.970888614654541,20.0,7.296396800190097e-06
76,2026-07-02T10:26:35.663664,4.0,5.03,-198.67526878311764,-117.277877391316,1680.1517264387803,-1180.7816316476965,0.9686400294303894,0.9720298051834106,20.0,7.299614782708861e-06
77,2026-07-02T10:26:36.067128,3.0,4.04,-191.76466718083248,-119.19882307425723,1681.5780172901577,-1182.2557542237337,0.969855010509491,0.9722779393196106,20.0,7.315353304526399e-06
78,2026-07-02T10:26:36.464555,2.0,3.04,-202.84666758554522,-121.76776068139588,1682.4633962922962,-1183.7286957695324,0.9740758538246155,0.9697000980377197,20.0,7.297024900458236e-06
79,2026-07-02T10:26:36.853610,1.0,2.05,-194.72787204926135,-121.33314155362314,1682.88659879443,-1187.474136332603,0.9738558530807495,0.9697118997573853,21.0,7.317519039214751e-06
80,2026-07-02T10:26:37.257306,0.0,1.07,-203.36277779977536,-119.22716779998154,1679.5808951568324,-1189.0386077218864,0.9734244346618652,0.9673057198524475,20.0,7.300999849317271e-06
81,2026-07-02T10:26:37.757637,1.0,0.0,-181.3908912424813,-126.156862724456,1660.8210171715473,-1189.0716765685647,0.9764734506607056,0.970393180847168,20.0,7.3627145587658375e-06
82,2026-07-02T10:26:38.167754,2.0,1.07,-188.86838735925267,-126.18756951065734,1678.8210990367224,-1187.027706902445,0.9740684032440186,0.9693390727043152,21.0,7.346732172105248e-06
83,2026-07-02T10:26:38.555701,3.0,2.05,-172.50875649537193,-132.76275852520484,1681.516603717755,-1188.6333175117034,0.9710555076599121,0.9709157347679138,22.0,7.401899522167465e-06
84,2026-07-02T10:26:38.957154,4.0,3.04,-177.9832253276254,-134.09122070515878,1681.6803732441622,-1186.4031387446448,0.9703531861305237,0.969886302947998,22.0,7.3892063295944815e-06
85,2026-07-02T10:26:39.357204,5.0,4.04,-161.68225229892414,-134.97581235380494,1670.8211938777822,-1184.2383103174507,0.9743893146514893,0.9741778373718262,22.0,7.437104517345304e-06
86,2026-07-02T10:26:39.757407,6.0,5.03,-168.44010732369497,-132.87279117575963,1677.138918300334,-1180.4538957565092,0.9766474366188049,0.9749569892883301,23.0,7.426555480311157e-06
